,Model,Source,Split,Dataset,Fold,R2_score_train,MAE_score_train,RMSE_score_train,R2_score_test,MAE_score_test,RMSE_score_test,rho_score_train,rho_score_test,num_nonzero_coefs,prot_length
2821,ESM-2-CRVDB,cellular,Site Split,TIM_SULSO,2,0.5901908996791297,0.5074200701783518,0.6378442267430959,0.2090136210252972,0.739399867829586,0.8908588803544524,0.7800928289367469,0.4759065941106621,86,248
2822,ESM-2-CRVDB,cellular,Site Split,TIM_SULSO,3,0.4452336434024659,0.5884017446293803,0.7395779101239247,0.0312875182782796,0.7806475448679308,0.9467549156854768,0.6643397159688442,0.4777605819075323,41,248
2823,ESM-2-CRVDB,cellular,Site Split,TIM_SULSO,4,0.4786788824568345,0.5809363533294163,0.7250984962064628,0.2230427681283433,0.7171212494920101,0.8533985233529405,0.7069637632350946,0.5533419045096917,55,248
2824,ESM-2-CRVDB,cellular,Site Split,TIM_SULSO,5,0.5223458867546571,0.5518267542123093,0.6830942212231521,0.3032729991754562,0.706537489409149,0.8712626306967259,0.7422881667835727,0.5494536942909132,69,248
2825,ESM-2-CRVDB,cellular,Site Split,TIM_THETH,1,0.6057186556749314,0.493587569928763,0.6042438437316812,0.2052901078551202,0.8292120544051258,1.0049380232117897,0.7892042230126349,0.4589632769209396,78,254
2826,ESM-2-CRVDB,cellular,Site Split,TIM_THETH,2,0.5087993598127701,0.5808497608718046,0.6998723648812537,0.1287169426185501,0.8047027935275548,0.9359942828368816,0.7282824772628501,0.3915302124123618,65,254
2827,ESM-2-CRVDB,cellular,Site Split,TIM_THETH,3,0.4054075080152568,0.6697872197448335,0.7871554789761968,0.1817463256943314,0.7099608101522334,0.8237033641246739,0.6645674869718159,0.3930052366755225,31,254
2828,ESM-2-CRVDB,cellular,Site Split,TIM_THETH,4,0.5761681806794536,0.5291809453342863,0.6503136780279968,0.2190161502314515,0.748687569389865,0.8822500225945757,0.7659236973925747,0.4489580520248417,85,254
2829,ESM-2-CRVDB,cellular,Site Split,TIM_THETH,5,0.5102661413697268,0.5837745432899616,0.7074796365281331,-0.1365954966468234,0.8520933104405186,1.0083830878620206,0.7314597621191342,0.1423380517516807,56,254
2830,ESM-2-CRVDB,cellular,Site Split,DLG4_RAT_Ranganathan2012,1,0.6405907554495853,0.3909998715719898,0.5865760427889287,0.2029520469491572,0.6620509222544249,0.951260704674571,0.6887952741468298,0.4709865469387236,136,724
2831,ESM-2-CRVDB,cellular,Site Split,DLG4_RAT_Ranganathan2012,2,0.343825857413801,0.5573450318969013,0.8160387996905833,0.2113192838421234,0.5630501300218139,0.8593354143450939,0.5295303790517216,0.5473875581404444,34,724
2832,ESM-2-CRVDB,cellular,Site Split,DLG4_RAT_Ranganathan2012,3,0.7461685138334591,0.3746173064514574,0.5314553270073336,-0.3792887617660465,0.5994224908815269,0.7921013060112575,0.7711090063378186,0.352459690883926,224,724
2833,ESM-2-CRVDB,cellular,Site Split,DLG4_RAT_Ranganathan2012,4,0.5608967417725874,0.4767756442749588,0.6910787685280252,0.1991097192562537,0.507322396738598,0.7171707465395153,0.679591714177429,0.3935580752849136,83,724
2834,ESM-2-CRVDB,cellular,Site Split,DLG4_RAT_Ranganathan2012,5,0.6637800694744027,0.3667522079626603,0.5440914015347285,0.2522313179980583,0.6913362527744269,1.036484029749155,0.7001168175006501,0.5530854371061381,141,724
2835,ESM-2-CRVDB,cellular,Site Split,B3VI55_LIPST_Whitehead2015,1,0.0933827479826905,0.70053141421177,0.943818544982494,0.093259786631909,0.7229716776503211,0.9820500790064852,0.3418645470014074,0.3320706070034266,23,439
2836,ESM-2-CRVDB,cellular,Site Split,B3VI55_LIPST_Whitehead2015,2,0.177947484187445,0.6820516820756636,0.91469165959843,0.0531075975418381,0.714614946801463,0.9377048804318884,0.4241982290987015,0.2950485247771365,69,439
2837,ESM-2-CRVDB,cellular,Site Split,B3VI55_LIPST_Whitehead2015,3,0.1171520072146209,0.7021661040731595,0.9474682609649656,0.0819527460430258,0.6979666916876872,0.9248717125134156,0.3602141288580665,0.3239076526716812,29,439
2838,ESM-2-CRVDB,cellular,Site Split,B3VI55_LIPST_Whitehead2015,4,0.1482474143473204,0.6879258187665093,0.9229182669601814,0.0910811561846722,0.7090767212019731,0.9532746623702,0.3952698729223211,0.3403612110672629,53,439
2839,ESM-2-CRVDB,cellular,Site Split,B3VI55_LIPST_Whitehead2015,5,0.1854764569461264,0.6794279886207152,0.9124808264494084,0.0919562076368498,0.6914224337310425,0.909712746758734,0.4319609642018274,0.3226465303409694,75,439
2840,ESM-2-CRVDB,cellular,Site Split,UBC9_HUMAN_Roth2017,1,0.5931624449196516,0.4601958232256151,0.5959627877363942,0.1564789933000347,0.7596126699879083,1.0841313374675925,0.7962009507789495,0.5026192842839943,249,159
2841,ESM-2-CRVDB,cellular,Site Split,UBC9_HUMAN_Roth2017,2,0.5968248619142098,0.4774164944283394,0.6535785612350559,-0.1413424274032677,0.7388119595150028,0.9354101823448286,0.8052621232909863,0.3198273016055113,297,159
2842,ESM-2-CRVDB,cellular,Site Split,UBC9_HUMAN_Roth2017,3,0.571314163680264,0.4916078511062564,0.6585252567004727,0.0878356941029859,0.6893920898447559,0.9134866268281362,0.7895967847561486,0.4252857326628173,250,159
2843,ESM-2-CRVDB,cellular,Site Split,UBC9_HUMAN_Roth2017,4,0.5600179701775094,0.4812813000609943,0.6641519771772777,0.2967328434706041,0.6611370546990669,0.8300578813241796,0.7912584110046017,0.5653051058196236,284,159
2844,ESM-2-CRVDB,cellular,Site Split,UBC9_HUMAN_Roth2017,5,0.5293518676902316,0.5144122663931879,0.686074696823428,0.3010456832636422,0.6129290231320861,0.8307979277757561,0.7674670999240136,0.6223879709286257,237,159
2845,ESM-2-CRVDB,cellular,Site Split,HSP82_YEAST_Bolon2016,1,0.6401735465480638,0.4045503620846618,0.6026631641661994,0.247044794747527,0.5654667156685077,0.8517011961907531,0.5843623628552519,0.4464983027172096,158,709
2846,ESM-2-CRVDB,cellular,Site Split,HSP82_YEAST_Bolon2016,2,0.6654940635371744,0.4029746159335851,0.5922237705302821,0.2850978221393937,0.5382112617849281,0.7577416427122955,0.6062477037508642,0.4187123475644136,191,709
2847,ESM-2-CRVDB,cellular,Site Split,HSP82_YEAST_Bolon2016,3,0.5974364046224436,0.4189753604599519,0.6218241544398361,0.2851058035562382,0.5962299882057139,0.906843039359967,0.5684062719187682,0.5409933318264392,126,709
2848,ESM-2-CRVDB,cellular,Site Split,HSP82_YEAST_Bolon2016,4,0.5138247183648071,0.5094133232696606,0.730847758614532,-0.0287079694133567,0.5391888577587011,0.7472800008789139,0.5749735472725984,0.2148163281793703,66,709
2849,ESM-2-CRVDB,cellular,Site Split,HSP82_YEAST_Bolon2016,5,0.6580103775208994,0.4175597596113393,0.6103865874106215,0.1833580316667896,0.4727661724904159,0.7063178559586369,0.6095145174428402,0.3726999726139562,187,709
2850,ESM-2-CRVDB,cellular,Site Split,GAL4_YEAST_Shendure2015,1,0.3030344846636251,0.7101676042572724,0.8371673949135882,0.1411823986216593,0.7560414484835902,0.915562547223622,0.6446081713340631,0.4432109110020726,17,881
2851,ESM-2-CRVDB,cellular,Site Split,GAL4_YEAST_Shendure2015,2,0.3921421853644092,0.6553677779780666,0.7874228293305685,0.1267003109843293,0.7371838307256686,0.8896891606696354,0.6928053697233415,0.4732081029334086,28,881
2852,ESM-2-CRVDB,cellular,Site Split,GAL4_YEAST_Shendure2015,3,0.4452608642971385,0.6186323217743072,0.7439039326320901,0.272599431836027,0.7052693770597365,0.8555722647814488,0.7205940698424964,0.59533672614894,54,881
2853,ESM-2-CRVDB,cellular,Site Split,GAL4_YEAST_Shendure2015,4,0.4139792372011384,0.6402374341323335,0.7674893203680593,0.2736314503162512,0.7037811866941686,0.838794541210208,0.6951831178223502,0.5831171327989968,43,881
2854,ESM-2-CRVDB,cellular,Site Split,GAL4_YEAST_Shendure2015,5,0.4477669665688207,0.607638065142729,0.7393640767035032,0.0323821934506037,0.824272128296737,0.983593410398144,0.7208229324275309,0.3542814975179429,39,881
2855,ESM-2-CRVDB,cellular,Site Split,BLAT_ECOLX_Ostermeier2014,1,0.5571383880899223,0.5469097035349388,0.6710672283025225,0.276366425526268,0.6519695466737121,0.8159033532688771,0.7771212389364667,0.5879933174373594,122,286
2856,ESM-2-CRVDB,cellular,Site Split,BLAT_ECOLX_Ostermeier2014,2,0.5620272134629982,0.5309636069571211,0.654328756001774,0.3366505740114958,0.7029316260960502,0.8418689944786859,0.7825648019035991,0.6122413360150143,129,286
2857,ESM-2-CRVDB,cellular,Site Split,BLAT_ECOLX_Ostermeier2014,3,0.5009685887884223,0.5880894721478394,0.7117641042641085,0.3834896132858508,0.6294574497225535,0.7512074194614613,0.7439912993443409,0.6790123684851892,104,286
2858,ESM-2-CRVDB,cellular,Site Split,BLAT_ECOLX_Ostermeier2014,4,0.5886891478404404,0.520220382905463,0.6409150499218196,0.3333492584614649,0.6494744448831848,0.8061321767391717,0.7939478863109055,0.6611330492709113,168,286
2859,ESM-2-CRVDB,cellular,Site Split,BLAT_ECOLX_Ostermeier2014,5,0.4873784575820825,0.5887538831075865,0.7102720776854922,0.3387283631088106,0.6918435702614353,0.8381513550473337,0.7332727573557704,0.6104111657384979,91,286
2860,ESM-2-CRVDB,cellular,Site Split,RASH_HUMAN_Kuriyan,1,0.3348787032633297,0.6276634141938057,0.7984575737168417,0.0646627323590905,0.7819924346603504,1.029855744644125,0.6346833101182301,0.4280094028326433,47,189
2861,ESM-2-CRVDB,cellular,Site Split,RASH_HUMAN_Kuriyan,2,0.3241716046531353,0.6271769922544733,0.8175971870743154,0.1244081284511756,0.7317578008178289,0.9553463161594056,0.6433744587575948,0.3446774436493601,49,189
2862,ESM-2-CRVDB,cellular,Site Split,RASH_HUMAN_Kuriyan,3,0.5947171290736729,0.4713195092253512,0.6277324094541561,0.1244753235519415,0.7053728869763609,0.9751204659269022,0.7900661324325164,0.3988191289024874,164,189
2863,ESM-2-CRVDB,cellular,Site Split,RASH_HUMAN_Kuriyan,4,0.5015967192245896,0.5309887490456497,0.7132044745540779,0.2250644787572652,0.6504057935070636,0.8440731491088657,0.7342658327985995,0.5166171987394287,124,189
2864,ESM-2-CRVDB,cellular,Site Split,RASH_HUMAN_Kuriyan,5,0.3672671247507578,0.6351274629743217,0.8220090564618338,0.154785235552367,0.5697372367701917,0.7720017020192694,0.6652741688543092,0.4535470449155661,59,189
2865,ESM-2-CRVDB,cellular,Site Split,BLAT_ECOLX_Ranganathan2015,1,0.6751724596650925,0.4604733046010216,0.5691040404008951,0.3912592835607864,0.6349713825445847,0.7826853774462252,0.8320330463498992,0.6411323713777661,199,286
2866,ESM-2-CRVDB,cellular,Site Split,BLAT_ECOLX_Ranganathan2015,2,0.6430911176540923,0.4870073910381444,0.594867779741239,0.3776308309587738,0.6411675441052032,0.8021034029332776,0.8167616728673468,0.6404127105631635,160,286
2867,ESM-2-CRVDB,cellular,Site Split,BLAT_ECOLX_Ranganathan2015,3,0.6906689251625256,0.4540833046148156,0.5616586901012407,0.4142959456359497,0.6014082024815173,0.7222981756504121,0.8452544104260794,0.6503967282511016,238,286
2868,ESM-2-CRVDB,cellular,Site Split,BLAT_ECOLX_Ranganathan2015,4,0.4906967378957814,0.6040434599974505,0.7153269231720476,0.4051341795105172,0.6337429650187753,0.7636076014095052,0.7373734721323055,0.6506636125774543,64,286
2869,ESM-2-CRVDB,cellular,Site Split,BLAT_ECOLX_Ranganathan2015,5,0.5436489249284482,0.5654024656022172,0.6761370547624846,0.4165466122173921,0.648005477741241,0.7569961472589841,0.7625988638238415,0.6785982533612056,96,286
2870,ESM-2-CRVDB,cellular,Site Split,SUMO1_HUMAN_Roth2017,1,0.4993092820394633,0.5460775875870852,0.6997893304882561,0.2907284667321005,0.7094659573987553,0.86326886277613,0.7250471026272012,0.6368869196869101,138,101
2871,ESM-2-CRVDB,cellular,Site Split,SUMO1_HUMAN_Roth2017,2,0.5624739762097584,0.5114876378378823,0.6584295923957896,0.2317074254708057,0.7177261485735892,0.8907726076353119,0.7631417443059301,0.5113879272001837,153,101
2872,ESM-2-CRVDB,cellular,Site Split,SUMO1_HUMAN_Roth2017,3,0.5404221847016919,0.5226676871836136,0.6693132784885207,0.3659015504034277,0.6561094368624452,0.8347268918918395,0.7421650980243208,0.6369708445663735,172,101
2873,ESM-2-CRVDB,cellular,Site Split,SUMO1_HUMAN_Roth2017,4,0.5299538433719089,0.5320310245510376,0.6795566951542054,0.2160473951345757,0.730383272718641,0.9147670493651148,0.7414187710974861,0.5169680000690121,138,101
2874,ESM-2-CRVDB,cellular,Site Split,SUMO1_HUMAN_Roth2017,5,0.5748962930934209,0.5143019497447993,0.6567607839604258,0.1940728870882143,0.6691889124495329,0.869391868708281,0.7671394529734683,0.5032317239130402,174,101
2875,ESM-2-CRVDB,cellular,Site Split,CALM1_HUMAN_Roth2017,1,0.1148318713080688,0.7427631659413789,0.9388978658763188,-0.0293465498284015,0.821176735775089,1.0218027133259724,0.359615129842085,0.0585637979645099,46,149
2876,ESM-2-CRVDB,cellular,Site Split,CALM1_HUMAN_Roth2017,2,0.106978324765309,0.745241790264408,0.9394325770820297,-0.0256754024029597,0.7898939243804882,1.0328294205327389,0.3599352606629734,0.1040967724388372,44,149
2877,ESM-2-CRVDB,cellular,Site Split,CALM1_HUMAN_Roth2017,3,0.086489346325759,0.7541412705515239,0.9472387704591227,0.0217733516426235,0.8087910333620548,1.0200997381727213,0.3164565691563415,0.183762764528155,46,149
2878,ESM-2-CRVDB,cellular,Site Split,CALM1_HUMAN_Roth2017,4,0.09582656951312,0.7709089809541682,0.966589312937752,0.0011212643966725,0.7491086257286028,0.9285052302758064,0.3199016070177436,0.1017929879721304,38,149
2879,ESM-2-CRVDB,cellular,Site Split,CALM1_HUMAN_Roth2017,5,0.123184834331855,0.7338841822286886,0.9288427643771996,-0.0536595413413538,0.8102863475026201,1.051219970832133,0.3524438228053985,0.0137006058164546,49,149
2880,ESM-2-CRVDB,cellular,Site Split,MTH3_HAEAESTABILIZED_Tawfik2015,1,0.3124366356640279,0.7152348625214855,0.8352568881195599,0.2046072534441442,0.7358615250468782,0.8601433258562817,0.5858258181631127,0.4803483826197908,40,331
2881,ESM-2-CRVDB,cellular,Site Split,MTH3_HAEAESTABILIZED_Tawfik2015,2,0.3501152107016502,0.6819864279816624,0.805178021374073,0.2158187154833035,0.7675860089182788,0.8870924205299064,0.6190051950841308,0.4833552511296056,47,331
2882,ESM-2-CRVDB,cellular,Site Split,MTH3_HAEAESTABILIZED_Tawfik2015,3,0.3844840324191224,0.6615115491513985,0.7859581168597238,0.2485901233537162,0.7219446997764819,0.8583721614623356,0.6384144822420081,0.5058753491055308,69,331
2883,ESM-2-CRVDB,cellular,Site Split,MTH3_HAEAESTABILIZED_Tawfik2015,4,0.3411021193464681,0.6842786740051523,0.8053835591735651,0.318103178687708,0.7200359834854776,0.8503639548214709,0.6068792377060201,0.576696131905251,50,331
2884,ESM-2-CRVDB,cellular,Site Split,MTH3_HAEAESTABILIZED_Tawfik2015,5,0.3902793610285698,0.6564968249207412,0.7833557314823553,0.265141610864923,0.7073361286474661,0.8427762805025887,0.6438643842138528,0.5232004622852511,81,331
2885,ESM-2-CRVDB,cellular,Site Split,PABP_YEAST_Fields2013_singles,1,0.7620481159955158,0.3693053074703093,0.4862400644943795,0.2695040607554791,0.6928986768912359,0.8556693498878624,0.8513321947373672,0.5336844148709877,144,577
2886,ESM-2-CRVDB,cellular,Site Split,PABP_YEAST_Fields2013_singles,2,0.7385608912796731,0.39755937849432,0.4968314141078443,0.3307612237398821,0.6845138397185779,0.8991876493879299,0.8442379557573149,0.5912403718459495,128,577
2887,ESM-2-CRVDB,cellular,Site Split,PABP_YEAST_Fields2013_singles,3,0.7382844210982041,0.405120660944217,0.5217004469641663,0.2356292034804361,0.6590840392199743,0.789719143654862,0.8545377322875252,0.3729837881730249,137,577
2888,ESM-2-CRVDB,cellular,Site Split,PABP_YEAST_Fields2013_singles,4,0.7263979155989904,0.4024458702752246,0.5216739926878884,0.4483344290902911,0.6101007183187163,0.7454129421330389,0.8372090933338359,0.675361784575289,121,577
2889,ESM-2-CRVDB,cellular,Site Split,PABP_YEAST_Fields2013_singles,5,0.818119409752967,0.3188300186614123,0.4226243899061517,0.1158543102108197,0.7681008506257626,0.9483454018736936,0.8752717184387186,0.4413428894756696,242,577
2890,ESM-2-CRVDB,cellular,Site Split,MK01_HUMAN_Johannessen,1,0.1600149477054283,0.6775558708826162,0.91583784568902,0.0534988622970341,0.7227869871505637,0.9742132873503676,0.4641303357388924,0.2395131942561648,103,360
2891,ESM-2-CRVDB,cellular,Site Split,MK01_HUMAN_Johannessen,2,0.0908112024962176,0.7059457458113647,0.9500197976294944,0.0519359745933701,0.7306713691277268,0.977646505393312,0.3685887571568939,0.2945819265989281,45,360
2892,ESM-2-CRVDB,cellular,Site Split,MK01_HUMAN_Johannessen,3,0.0852248942179321,0.712893906021797,0.9550169251243248,0.057781269459238,0.7375003907457891,0.9761171386002476,0.3661294912048131,0.2764448475292239,40,360
2893,ESM-2-CRVDB,cellular,Site Split,MK01_HUMAN_Johannessen,4,0.1839750840199655,0.6646696087772253,0.9054980605312704,0.0504034779333588,0.7135729531003917,0.9649378058324184,0.4861020985508835,0.2700797659333501,135,360
2894,ESM-2-CRVDB,cellular,Site Split,MK01_HUMAN_Johannessen,5,0.1933184714997283,0.6599626692236555,0.8999939778993983,0.0355979521483016,0.7267151799359933,0.9688685791307206,0.4988428773058946,0.2978965616454264,139,360
2895,ESM-2-CRVDB,cellular,Site Split,AMIE_PSEAE_Whitehead,1,0.366693097584267,0.613955590451957,0.8059411087963094,0.2890677760843557,0.6113827547344814,0.7983313256988593,0.6514468013558722,0.562326805596112,85,346
2896,ESM-2-CRVDB,cellular,Site Split,AMIE_PSEAE_Whitehead,2,0.4049369297795694,0.5931333094641308,0.7818422673391094,0.1044498464295472,0.6704190387556928,0.8817649820988098,0.6835810417522898,0.3687250999584293,107,346
2897,ESM-2-CRVDB,cellular,Site Split,AMIE_PSEAE_Whitehead,3,0.3358601654370007,0.6214610006856118,0.8123861488034138,0.2470136305193894,0.6671084527625563,0.8707403258452442,0.6186092525311759,0.5804011516879753,67,346
2898,ESM-2-CRVDB,cellular,Site Split,AMIE_PSEAE_Whitehead,4,0.3723625724770619,0.6048360376255029,0.7945249811034635,0.2428828644490905,0.6514850054718505,0.8552813319002195,0.6486698884335916,0.5265697400952095,90,346
2899,ESM-2-CRVDB,cellular,Site Split,AMIE_PSEAE_Whitehead,5,0.3627570430924197,0.6130113837626456,0.8037303419841124,0.1640524535358584,0.6685479254876125,0.8846728939675181,0.6433021424508849,0.4451360583590469,79,346
2900,ESM-2-CRVDB,cellular,Site Split,BG_STRSQ_hmmerbit,1,0.4268381479194028,0.5606684390562565,0.75398064886246,0.246152258773497,0.658274724460614,0.8799459077426843,0.6551308672457608,0.5436935054327072,97,501
2901,ESM-2-CRVDB,cellular,Site Split,BG_STRSQ_hmmerbit,2,0.3861142882443054,0.5970932089425321,0.7877089731810298,0.3058691111364693,0.6072990588453566,0.8142906429594067,0.6271566203812888,0.5578566508537262,73,501
2902,ESM-2-CRVDB,cellular,Site Split,BG_STRSQ_hmmerbit,3,0.3903015407118295,0.5925433543659464,0.7848101163382677,0.3268020869161927,0.6216009888764851,0.8035695561803118,0.6331509365458131,0.5605556139830286,72,501
2903,ESM-2-CRVDB,cellular,Site Split,BG_STRSQ_hmmerbit,4,0.4098317998492803,0.5866123380592045,0.7728376035035881,0.3077693519633081,0.5994574496295177,0.8074329651083487,0.6407398787394545,0.541186160158813,81,501
2904,ESM-2-CRVDB,cellular,Site Split,BG_STRSQ_hmmerbit,5,0.3890738173016534,0.5785993097496026,0.7768457808404772,0.3715083933993023,0.6203667679027982,0.8099633943837061,0.626846309904704,0.6327304177573234,86,501
2905,ESM-2-CRVDB,cellular,Site Split,B3VI55_LIPSTSTABLE,1,0.3541070806645365,0.6501084487653259,0.803673736034426,0.2236159731346084,0.7063609298314765,0.8803916881004141,0.639674069422754,0.5053530953836955,120,439
2906,ESM-2-CRVDB,cellular,Site Split,B3VI55_LIPSTSTABLE,2,0.3520994283623923,0.6548577354148567,0.8082112956284441,0.2826809020089357,0.6781887360567109,0.8327660156093278,0.637800478731681,0.5450213983478476,120,439
2907,ESM-2-CRVDB,cellular,Site Split,B3VI55_LIPSTSTABLE,3,0.3360692843431984,0.6542714392595961,0.8107096713447477,0.2055618072797517,0.7266114971756275,0.90226306336483,0.6273803930409921,0.5175555416923476,92,439
2908,ESM-2-CRVDB,cellular,Site Split,B3VI55_LIPSTSTABLE,4,0.3257986004398233,0.6700316598208566,0.8231847139911407,0.2425711515220466,0.6978047205203903,0.8604700648700006,0.6124775108800132,0.5504111888820158,99,439
2909,ESM-2-CRVDB,cellular,Site Split,B3VI55_LIPSTSTABLE,5,0.3446703433968863,0.6528225502761524,0.8076520691460476,0.1869792452661168,0.7393086286981263,0.9089592447770496,0.6368755190733626,0.4647581113572813,93,439
2910,ESM-2-CRVDB,cellular,Site Split,RL401_YEAST_Bolon2014,1,0.6412560619624634,0.4613107967939311,0.6056635484347789,0.2441928858677265,0.6346429084584065,0.8251700762771145,0.7183663765674708,0.5610376941634545,99,128
2911,ESM-2-CRVDB,cellular,Site Split,RL401_YEAST_Bolon2014,2,0.5965940902490666,0.4843304058671626,0.6425217616591133,0.1616591665457645,0.6466056666918318,0.8651212047011623,0.6962609833210479,0.4358586199907064,74,128
2912,ESM-2-CRVDB,cellular,Site Split,RL401_YEAST_Bolon2014,3,0.4207949313449239,0.6103952030778373,0.7713316499748187,0.1392329478674513,0.6310784950248577,0.847651482424186,0.6273942995542344,0.3525227542174297,33,128
2913,ESM-2-CRVDB,cellular,Site Split,RL401_YEAST_Bolon2014,4,0.4530022569791422,0.5232900326171365,0.6925280787268846,0.129185315781971,0.7825619091396911,1.0839433585360485,0.5964051356985213,0.5345825314360937,32,128
2914,ESM-2-CRVDB,cellular,Site Split,RL401_YEAST_Bolon2014,5,0.4823150895006941,0.587835513600837,0.7547581000545168,-0.0221595896718971,0.5894882814647543,0.7377754804046095,0.6654225066107256,0.2673591277624067,42,128
2915,ESM-2-CRVDB,cellular,Site Split,RL401_YEAST_Bolon2013,1,0.6322306552878526,0.4205755759790842,0.5927246880234613,0.1031846536389837,0.6722500489143478,1.008086246063698,0.7865639323714108,0.5193887485052954,67,128
2916,ESM-2-CRVDB,cellular,Site Split,RL401_YEAST_Bolon2013,2,0.7060603533890368,0.4062337897211331,0.5595792018743063,0.3035267482951248,0.5097937863270724,0.6683147494500924,0.8363222184590009,0.5041203429963826,129,128
2917,ESM-2-CRVDB,cellular,Site Split,RL401_YEAST_Bolon2013,3,0.6610195664057901,0.4343150380226235,0.592978914295156,0.3194595166008842,0.5244272396712834,0.7493770846969168,0.8097617155497022,0.611174745294526,87,128
2918,ESM-2-CRVDB,cellular,Site Split,RL401_YEAST_Bolon2013,4,0.7066970137913452,0.3946884037002416,0.5542279591031709,0.0800066466024737,0.6811953599993089,0.8606582945037299,0.8155203496043281,0.5066481303185661,109,128
2919,ESM-2-CRVDB,cellular,Site Split,RL401_YEAST_Bolon2013,5,0.5836194225757376,0.4627759472098087,0.6282181464579,0.4278846254242378,0.6248595346028415,0.8214233948438961,0.7466244630170631,0.6689695730333983,68,128
2920,ESM-2-CRVDB,cellular,Site Split,RL401_YEAST_Fraser2016,1,0.4483182339607713,0.574656088952813,0.7399698018621956,0.3569111757002847,0.648125779196476,0.8110874254606341,0.6858155203539943,0.6049930998114479,53,128
2921,ESM-2-CRVDB,cellular,Site Split,RL401_YEAST_Fraser2016,2,0.4870206366211741,0.512113661752905,0.6780062570384607,0.1006188219956331,0.8674066642251332,1.0812685083291238,0.7070477844611934,0.4490559265161538,56,128
2922,ESM-2-CRVDB,cellular,Site Split,RL401_YEAST_Fraser2016,3,0.5318813297559426,0.5202672101855375,0.6795317601173083,0.3137750931576833,0.6591222149925331,0.8495678721785727,0.7351875766056435,0.5014739867641498,73,128
2923,ESM-2-CRVDB,cellular,Site Split,RL401_YEAST_Fraser2016,4,0.4100736015082968,0.6039592188077074,0.7728207273586762,0.2889396547663286,0.6797388910936911,0.8199779996936833,0.6600747383874442,0.5744296558938534,46,128
2924,ESM-2-CRVDB,cellular,Site Split,RL401_YEAST_Fraser2016,5,0.4336276236916626,0.5724065761441217,0.7264942789119645,0.3376715414776645,0.7187093230356979,0.9097701108545768,0.6760776099025602,0.601110981867645,39,128
2925,ESM-2-CRVDB,cellular,Site Split,BRCA1_HUMAN_BRCT,1,0.5417114547704969,0.4964549785979113,0.6710817662862365,0.3847952371060047,0.6093631195199208,0.8103956012550904,0.621692164808797,0.5015534200435127,91,1863
2926,ESM-2-CRVDB,cellular,Site Split,BRCA1_HUMAN_BRCT,2,0.528657983798089,0.5236645351871455,0.7007549547770784,0.3807408261909991,0.5432430407542524,0.7182095059296304,0.6061004926871449,0.5372708683363702,82,1863
2927,ESM-2-CRVDB,cellular,Site Split,BRCA1_HUMAN_BRCT,3,0.4699531370866211,0.5464554852691114,0.7255563827741945,0.4575704202306442,0.5545170852893596,0.7462177995389502,0.5912765915871373,0.5205897841270148,63,1863
2928,ESM-2-CRVDB,cellular,Site Split,BRCA1_HUMAN_BRCT,4,0.4920969569908862,0.5121102290965669,0.6886573747796042,0.4237689669314023,0.6067081884806249,0.8438422930162257,0.5744719368657137,0.6152864512859173,76,1863
2929,ESM-2-CRVDB,cellular,Site Split,BRCA1_HUMAN_BRCT,5,0.5660887357971004,0.4844153036071963,0.6517063704683967,0.3344671860730444,0.6402410790584244,0.8458693976472462,0.6221155366215219,0.4913492795725931,99,1863
2930,ESM-2-CRVDB,cellular,Site Split,KKA2_KLEPN_Mikkelsen2014,1,0.4044884792542301,0.6080512527404807,0.7738736139083049,0.2604965997869437,0.6714949186606427,0.8490255732926966,0.6981300274951504,0.5452925438447466,106,264
2931,ESM-2-CRVDB,cellular,Site Split,KKA2_KLEPN_Mikkelsen2014,2,0.4725750364393968,0.5711979495193935,0.7365772365663924,0.1581100735174708,0.70141880850465,0.8603420483301777,0.7437936109296135,0.4726000604725636,179,264
2932,ESM-2-CRVDB,cellular,Site Split,KKA2_KLEPN_Mikkelsen2014,3,0.3776373089198054,0.6252938103834415,0.7908002958117668,0.2956690940965334,0.6546279580652865,0.8294822926299525,0.6731883390228941,0.5995658385008724,93,264
2933,ESM-2-CRVDB,cellular,Site Split,KKA2_KLEPN_Mikkelsen2014,4,0.4381550119581885,0.5908879142096487,0.7534643245237429,0.2453598056928753,0.681705043457672,0.843739800932792,0.7191587590380986,0.5743917254657851,150,264
2934,ESM-2-CRVDB,cellular,Site Split,KKA2_KLEPN_Mikkelsen2014,5,0.3774188860452785,0.624492197497797,0.7948082037562342,0.2936806207373179,0.6581218045684926,0.8135119711571765,0.6745604836422308,0.601626146066942,84,264
2935,ESM-2-CRVDB,cellular,Site Split,YAP1_HUMAN_Fields2012_singles,1,0.4793205444498365,0.5349469321745037,0.7442856429766989,0.2944011610763767,0.5728624193461331,0.7094831632942582,0.7283070834824803,0.617610761446378,23,504
2936,ESM-2-CRVDB,cellular,Site Split,YAP1_HUMAN_Fields2012_singles,2,0.6148955655919481,0.4316863667725881,0.6048189969119714,0.1421142288954824,0.763520420618533,0.9878681319369392,0.8198903755664436,0.3976939613054524,30,504
2937,ESM-2-CRVDB,cellular,Site Split,YAP1_HUMAN_Fields2012_singles,3,0.5687251290265323,0.497445689806725,0.6915273544241141,0.0118334887686277,0.6123747673627631,0.7750435744248623,0.7845144869314749,0.2703047484053862,33,504
